"CODGEO";"ID_1";"ID_2";"ID_3";"ID_4";"ID_5";"ID_6";"ID_7";"ID_8";"ID_9"
"01102";13,7489791974251;2,648;46;12,2813326956267;20;79,0129249927925;5,71005345527145;81,5789473684211;21309,3
"01103";66,3477713502856;3,484;93,6;10,4263383229129;8;77,0579473263028;7,07307309012552;79,0725326991677;38792,2
"01104";38,7387387387387;0,567;43,9;6,38297872340426;22;77,5438596491228;5,46592621473809;76,8072289156626;23032,4
"01105";37,5668583202441;4,468;81,4;11,5556053365094;9;73,6394160479141;2,69348897590436;83,6837678721615;25438
"01106";48,4375000677217;1,809;0;20;25;73,5632183908046;7,28158258673561;84,8484848484848;19020,7
"01107";52,3076923076923;0,336;89,4;0;21;80;6,80702448024778;85,8333333333333;22194,7
"01108";46,4516129653623;3,215;35,7;14,1304347826087;22;73,5909822866345;16,1472005265423;78,9651293588301;20831,1
"01109";60,8595042009809;2,655;95,6;12,7669002619239;16;75,3960231353168;10,1605577353267;72,8755364806867;29818
"01110";14,2857142857143;0,894;0;14,2857142857143;15;70;9,30232558139535;84,251968503937;19662,9
"01111";39,622641509434;0,672;0;16,6666666666667;20;79,1044776119403;14,1751042287076;80,9523809523809;19509,3
"01112";10,6976744186046;2,208;0;5,88235294117647;13;77,536231884058;7,14285714285714;83,955223880597;21881,3
"01113";19,6803999036562;2,26;60,6;10,3348601305262;15;71,8945190686948;7,04336804833725;84,7863247863248;19817,6
"01114";46,2962963438391;2,614;91,7;9,37500000000001;9;77,1514589952311;7,21386099643934;85,6777493606138;25517,3
"01115";9,4514408639032;2,617;55,8;15,1724137931034;21;75,0864529802056;6,92248159716653;82,8635851183765;20543,9
"01116";24,5534827020753;2,464;0;11,4889184898026;12;65,5659209816983;9,94569043548225;83,371298405467;20465,6
"01117";26,2295082031726;0,894;93,2;27,2727272727273;18;67,0329670329671;2,46042680873213;82,0512820512821;18155,7
"01118";39,1796166819062;1,336;81,7;15,8875994128947;4;62,5286202303429;17,677580397106;80,2356020942408;23640,7
"01121";18,6440678896598;1,228;0;17,6470588235294;13;75,3246753246753;6,85579196217494;84,4444444444444;20312,2
"01122";30,0568305567383;1,339;74,1;17,5631235884399;5;68,2441711951997;10,1762764615922;85,3168469860896;22896,4
"01123";23,3820460360376;3,362;93,9;19,0323180305513;16;71,4029191195488;4,58255306362933;85,0432632880099;22236
"01124";16,4233576642336;2,472;81,6;20,3125;25;68,0904522613065;7,71349862258953;81,3780260707635;20818,7
"01125";58,5658575297489;2,067;17,4;19,0243136171999;23;74,8113142550839;13,4005012602786;85,5555555555556;20929,1
"01127";15,3855114922474;1,844;3;17,6190813064549;17;66,6594097869137;6,36549285262002;86,7007672634271;21827,2
"01128";36,9230769230769;2,473;10,6;27,7777777777778;25;70,2702702702703;6,99300699300699;82,3255813953488;20122,7
"01129";42,7350427350427;1,456;67,8;9,52380952380952;13;68,2926829268293;4,0650406504065;90,0990099009901;21818
"01130";8,7404280315056;2,429;95,2;14,7610745691327;20;73,945502579885;6,10070031106135;82,5794032723773;22052,7
"01133";20,4419889502762;4,01;0;23,5294117647059;10;68,4410646387833;12,962962962963;88,3435582822086;21430
"01134";14,0576218744372;3,934;82,7;8,97374012136627;12;73,2349052886383;5,04940605695865;86,6147859922179;22227,6
"01135";63,2591104050908;2,075;95,2;7,34238903144508;11;73,1169370971977;6,74557628026971;81,2724014336918;35840
"01136";21,5539383123183;2,267;72,1;11,5115881931143;18;74,3464439408527;8,44459791374283;84,4628099173554;22358,3
"01138";29,041095890411;3,327;73,1;25,8675078864353;2;58,9645776566758;7,76762402088773;78,9389067524116;19374,7
"01139";36,7286615804688;1,789;48,6;13,7931034482758;25;73,7258638956875;13,5921327860454;80,6153846153846;18509,6
"01140";10,6442578858368;2,392;12,3;8,64197530864196;20;76,4069264069264;4,60024166019374;88,5608856088561;22447,5
"01141";27,5862067899135;5,014;0;14,5833333333333;9;65,6488549618321;4,82770180527992;81,5934065934066;22660
"01142";33,8425925190541;3,361;26,1;13,9575971731449;3;70,8058124174372;4,49354780890031;79,8366834170854;22670
"01143";66,5222389764922;2,299;82,2;14,7902110053905;12;72,7238564172994;6,96061737896408;77,208904109589;41976,5
"01145";26,7266674736676;2,013;51,2;9,93716259459685;20;70,9651591162646;4,94991078077384;84,3937575030012;20511,7
"01146";36,3636363636364;2,154;0;7,89473684210526;7;72,8624535315985;5,91715976331361;84,1549295774648;21666,1
"01147";33,8541665671316;2,772;0;25;28;66,3194444444444;9,84951908132569;83,4710743801653;18759
"01148";6,61672903956151;1,851;52,1;15,7894736842105;12;66,4435146443515;15,7315000128388;78,0337941628264;21842,4
"01149";27,2177419354839;4,104;89,7;9,89010989010989;7;72,0930232558139;4,65116279069767;86,780905752754;24665,1
"01150";10,5691057613466;2,379;0;5,26315789473687;11;81,2080536912752;13,7005322841935;88,2352941176471;23195,7
"01151";16,348195329087;3,11;73,4;15,0943396226415;15;69,4362017804154;7,96296296296296;85,9649122807018;21930,8
"01152";35,1955306238401;0,056;27,7;6,55737704918032;20;75,1592356687898;7,82485304839502;84,5762711864407;24890,5
"01153";67,0555722145428;3,05;94,4;6,76024291126366;5;72,2698327375141;6,10943863998584;78,4452296819788;43790
"01154";11,1210070467539;2,583;0;13,3883145531344;24;71,7803771323966;7,17364420034191;85,1138353765324;20371,5
"01155";48,2142857142857;0,195;0;30;21;61,7977528089888;7,07070707070707;87,4015748031496;20745,2
"01156";37,8091885753102;1,804;92,5;4,55068023429493;9;70,4618173763248;3,24050737117316;87,5806451612903;23707,3
"01157";27,8176964817283;3,24;60,2;12,3367974374523;12;71,6113880582017;5,51558569242133;83,3131801692866;24084,7
"01158";67,8571428571429;2,131;95,4;18,4466019417476;19;73,8724727838258;7,25274725274725;81,3688212927757;35203
"01159";11,6270549248805;4,239;80,5;10,4078779042063;10;73,3851548370408;4,94876231662719;81,6679779701023;21405
"01160";65,8192844460928;2,362;45,6;14,238130524751;2;69,0672449210637;4,02288599728877;76,8531275833563;25595,6
"01162";26,0869565217391;4,386;97,4;20;10;76,6666666666667;12,5920185974429;98,5507246376812;NA
"01163";41,3719185423365;2,301;39,3;12,621359223301;29;73,2072498029945;7,64331210191083;79,6519410977242;20855,9
"01165";29,2942743009321;2,674;85,4;11,8518518518519;9;77,0339855818744;2,93609671848014;88,2294757665678;22839,1
"01166";29,080853626036;3,115;4,5;15,0419603310788;13;72,3004214581137;4,87162957017499;84,5513963161022;24269,7
"01167";23,8172097342784;1,639;88,8;6,41057689017884;20;72,9334772021487;3,56856656315747;87,5232774674115;22036,7
"01169";32,8053204941971;2,37;99,1;14,5198887344658;7;76,8781264521215;2,9561208695309;83,7320574162679;22943,3
"01170";8,5979352201757;2,216;56,2;14,9516101258218;11;73,9071172564974;4,9287645005068;82,4427480916031;20935
"01171";7,2625769073627;1,916;0;12,5736805761178;12;67,7658649185163;3,13352053066598;81,5533980582524;21714
"01173";56,8678485099982;3,082;91,2;13,4286839359822;3;74,9933060367373;7,75415704169101;74,4640901267407;31616,7
"01174";59,2592592592593;3,396;96,5;5,88235294117647;31;73,394495412844;7,37704918032787;76,5151515151515;22724,3
"01175";15,0326672821455;2,396;79,9;15,3632614789606;18;69,6064131852225;5,51942240048313;79,5121951219512;19626,5
"01177";55,0724637681159;1,629;0;14,2857142857143;21;65,7142857142857;8,82506917956773;83,6734693877551;21251,7
"01179";13,8051044083527;3,001;98,9;14,0127388535032;15;75,3751103265666;3,73395565927655;85,6115107913669;21846
"01180";62,3880597014925;2,857;92,2;11,1111111111111;11;67,479674796748;9,76744186046512;79,4297352342159;42628
"01181";9,928330056679;2,477;31,5;10,1689545379298;10;73,2973605500842;2,96321458813303;84,8708487084871;22832,3
"01183";25,4086180294659;2,094;6,9;5,64516129032258;6;76,6323024054983;6,52555024254736;82,8571428571429;22960,5
"01184";25;2,339;53,6;15,4929577464789;22;69,3446088794926;6,97211155378486;82,3429541595925;20604,5
"01185";22,6580424101862;1,534;15,5;14,1472622579868;2;65,1098361130101;12,2177445200827;75,044964028777;20706
"01186";37,0370371421062;0,195;24,7;NA;21;72,972972972973;12,9978085090305;83,1325301204819;NA
"01187";29,4922061500708;0,731;0;6,11145199116615;19;71,3259637146995;8,91136390353913;84,7266881028939;21037,3
"01188";31,8352059925094;2,057;0,4;22,4489795918367;13;71,3513513513514;4,4;86,6943866943867;22048,3
"01189";41,9419991871372;0,929;70,2;14,943919169661;15;71,33124124688;10,4588258865959;81,8302387267905;25771,3
"01190";48,6486486961717;0,097;0;0;30;73,469387755102;10,6720406259267;87,2549019607843;NA
"01191";12,1951217997638;1,069;0;10,5263157894737;14;82;11,6204777491167;84,1726618705036;18521
"01192";10,9247008632406;2,073;94,6;14,6718146718147;15;72,4320172149793;5,39839224596499;82,0975283901136;21632
"01193";26,7441862022972;0,676;44,9;21,7391304347826;15;56,6666666666667;8,64388503721771;80;21047,2
"01194";22,4111282843895;5,083;22,6;18,1034482758621;9;67,4095437860514;8,77256317689531;80,4600426843728;21376,3
"01195";12,2395833846751;4,077;0;10,4938271604938;5;74,5586529905046;6,89228101086666;84,9119865884325;23461,3
"01196";45,028822151008;2,529;42,2;8,18181818181818;27;74,2623383409831;7,85629207468286;83,2911392405063;20803,3
"01197";15,8823529411765;3,177;0;3,57142857142857;16;77,6744186046512;6,39513133929952;90,3703703703704;25628,5
"01198";43,3070864533527;2,664;0;22,2222222222222;10;71,5909090909091;9,96665150826132;88,2352941176471;22493
"01199";37,3953882906988;2,793;24,1;17,5688530925833;16;68,8056152412993;9,99920246400655;81,2925170068027;20472,5
"01200";19,5652173913043;1,212;0;30,4347826086957;20;68,9393939393939;12,1495327102804;90,3225806451613;20399,4
"01202";23,4917426466449;3,257;45,8;20,615796519411;14;67,1309591301547;7,0512565809921;81,555190808371;21265,4
"01203";14,359861396959;2,527;2,7;17,1641791044776;16;72,9113924050633;3,90082169453663;84,1409691629956;21795,7
"01204";28,2161001130598;0,522;72,5051063829787;7,37737773140698;15;77,0110881369321;4,46084645111073;84,393063583815;23091,2
"01205";47,6234246275944;3,04;82,8;13,3733925153143;5;71,9845551619731;5,96036685948061;77,9829545454545;23904
"01206";12,3188405381478;0,893;0;10,3448275862069;17;77,8409090909091;4,26117790033151;85,972850678733;23039
"01207";49,7005987893762;3,704;67,4;6,66666666666666;7;78,7735849056604;4,91530273349232;91,1290322580645;24986
"01208";28,2608695652174;4,427;0;16,6666666666667;8;68,6567164179104;14,7368421052632;89,8305084745763;20777
"01209";61,7547111950021;3,45;91,1;16,6670113925738;8;74,5854208593952;9,08713583016652;82,7102803738318;28292,2
"01210";26,3420922154914;0;0;4;32;81,5875470915582;3,12203473398932;80,9782608695652;22344,7
"01211";18,3739847872079;2,207;0;9,12840059959191;18;73,7017798482432;6,29563367342356;83,7095191364082;21870,4
"01212";36,8589743589744;2,117;0;21,9178082191781;34;71,2643678160919;6,85714285714286;80,6215722120658;19571
"01213";29,8134444730269;4,791;91,6;13,8670940577728;13;71,5091922409679;7,23182932485273;83,2608695652174;21758,6
"01214";19,2307692307692;0,875;85,1;0;25;72,8971962616822;7,36842105263158;86,4;20567,8
"01215";52,3809523809524;1,282;79,5;0;15;80,7692307692308;2,89351851851852;78,7234042553192;NA
"01216";37,961586744664;1,37;67,4;10,5263157894737;16;68,3039695894822;15,6915164901603;82,2660098522168;20561
"01218";25,5813954996192;1,664;0;25;20;72,4137931034483;2,68724437627812;75;NA
"01219";47,2972972193967;0,189;87;35,2941176470588;33;69,5238095238095;13,2228771706229;78,6259541984733;15523,8
"01221";17,3913045542293;1,224;0;0;21;73,7704918032787;10,7151176333566;81,5126050420168;22350,3
"01224";42,9390550195649;2,932;80,9;19,9404510196225;8;70,6422081812505;5,7879432726515;78,375581996896;20832,5
"01225";42,1965317115524;1,838;0;7,31707317073173;11;69,3548387096774;5,19637098382811;84,3657817109144;25190,4
"01227";25,2336448598131;4,158;96,5;15,7894736842105;6;70,6666666666667;9,34959349593496;82,9131652661064;21902
"01228";8,6860738405064;2,722;84,2;11,3939173211872;11;75,4550749076402;14,7160335925818;80,7203389830509;22256,1
"01229";11,1305817698009;2,059;13,4;10,7468096974291;21;74,1865082966134;8,41790575092438;84,5410628019324;20712
"01230";32,8467152341613;2,515;0;10;29;76,9662921348314;6,59556343018456;78,1115879828326;18851,3
"01231";14,8183099615546;2,891;78,6;7,46565838718788;14;73,5478572023386;6,01596071212073;86,0759493670886;22107,6
"01232";14,8368896204947;2,905;62,1;16,131992276989;23;71,0434256469586;6,63122117059627;81,6834617664493;20936,3
"01233";46,1538461805014;0,194;84,8;12,5;26;69,8630136986301;4,2250970605754;79,6296296296296;22504,3
"01234";19,2307691957041;3,815;76,5;0;12;71,5596330275229;7,65562408596682;85,2564102564103;21545,5
"01235";55,9006211180124;3,345;76,2;14,5161290322581;12;73,0886850152905;6,92464358452138;83,4575260804769;21106,8
"01236";47,7022462548903;2,857;27;15,9045852612759;29;72,9585124309438;8,38805785961723;80,984952120383;20820,7
"01237";8,6183311555609;2,457;53,3;11,9170984455959;9;67,7600749765698;6,76903055595495;80,7129798903108;20295,5
"01238";35,1421188630491;4,541;37,9;9,50704225352113;9;72,0349563046192;2,54841997961264;86,299948105864;25264,8
"01239";26,9662921602071;3,432;75,2;19,2982456140351;11;74,0845070422535;4,99336099312635;84,412955465587;22894,3
"01240";8,50340140454099;1,106;32,1;17,3076923076923;20;70,2898550724638;4,97556032405479;84,2105263157895;21086,3
"01241";9,4056339515668;2,459;0;16,9351423470949;2;65,6066714697953;4,82820387559031;87,0901639344262;23727,2
"01242";27,2727272930827;1,954;1;35,7142857142857;23;67,0731707317073;24,4458930899609;87,1287128712871;18464,7
"01243";32,9535768427351;2,518;0;12,0158586813315;13;71,8776274349413;3,15757835691103;84,589800443459;24356,4
"01244";32,2249093107618;2,511;29,7;18,0379746835443;2;67,8933223072152;6,84575389948007;80,719794344473;21953
"01245";15,2849807582492;3,075;66,7;13,555764663769;21;73,1625997971121;6,58689362658352;84,2398884239888;22466,2
"01246";12,2471909383088;2,474;34,7;18,552036199095;20;68,3514774494557;9,30722001351541;78,4523015343562;20881
"01247";44,0860215053763;0;54,9;20,8333333333333;22;78,695652173913;1,16788321167883;82,3293172690763;27823
"01248";45,0402144772118;3,977;83,5;10,9792284866469;14;73,3112582781457;6,77570093457944;81,3040969417196;25611,6
"01249";42,4571566497707;2,218;26,6;17,036379769299;3;67,1683297889743;8,38122605363985;78,5819575471698;23469,3
"01250";41,4112787103411;2,628;68,9;7,35707839096372;9;66,8437914552637;2,56689140957035;87,1674491392801;24620
"01252";48,6430257537163;1,895;56,7;4,35718870191317;12;73,8819930420357;4,217464187798;83,3616298811545;22274,2
"01254";12,9025976346622;4,347;90,5;10,6857038661725;11;72,0699669018405;5,6287993888868;84,8314606741573;25441,3
"01255";46,7527415649437;0,991;89,5;17,6772673400658;22;69,8012750498774;10,8710150726958;82,6972010178117;20575,3
"01257";37,2181361911242;1,387;79,4;10,1735558119763;15;78,1093466846484;8,69838837661092;80,4635761589404;24427,3
"01258";25,7950529047625;2,516;86,8;9,6;7;71,4467005076142;4,95672174074255;82,0457018498368;23547,6
"01259";13,9393939393939;2,397;0;17,8571428571429;19;74,2596810933941;3,18725099601594;86,4142538975501;22508,3
"01260";42,0689655172414;3,131;0;11,1111111111111;13;80,5555555555556;5,6;87,8172588832487;23584,2
"01261";57,4817529958044;3,453;62;7,96264719352696;12;74,5124341869386;1,52627116169147;84,2741935483871;24410,5
"01262";33,126447282031;3,274;25,2;16,3474174304239;2;68,037574262981;7,34076901579413;75,6483819141611;20601,7
"01263";28,2112845138055;2,332;45,9;8,02292263610315;9;72,185720543145;5,97014925373134;81,8149717514124;22735,3
"01264";15,6825329300395;3,072;0;9,47312246691858;18;77,0212419097417;2,98414444138946;86,7816091954023;21059,3
"01265";9,985835694051;2,216;50,3;18,4;9;65,1627906976744;7,71444338844289;76,07421875;18553,5
"01266";10,0629959457296;2,914;60,7;16,7261672164559;23;69,8879638183631;7,13684090827951;78,0381471389646;20482,7
"01267";10,7758619997294;2,807;68,7;12,6126126126126;11;70,5701078582435;5,5094162438098;83,1005586592179;21453,3
"01268";18,6915889064709;2,158;0;9,99999999999999;10;70,6666666666667;7,11540264366741;81,25;21040,4
"01269";14,341140596288;1,704;90,4;24,0136190258137;2;60,3177183089619;15,5545770081059;73,8515901060071;16568,1
"01272";35,3120244457944;2,865;69,2;8,51063829787234;8;73,0033745781777;10,3605380593539;84,8690591658584;20578,3
"01273";42,1121251424863;2,888;36,4;12,9032258064516;21;68,6027443371511;9,78652735502312;80,6974858069749;20509
"01274";13,2717035932656;2,08;98;11,2668907856093;5;62,3251068007929;8,63309352872053;79,5918367346939;18037
"01275";49,0956071864011;2,137;0,6;8,5603112840467;4;71,4285714285714;2,84582172162002;85,4760623991393;27401,9
"01276";39,5802171735502;3,448;94,2;13,3183863822139;6;72,7961301581667;3,79231927113994;83,0678960603521;23667
"01277";55,1724138145457;0,942;0;0;18;78,0821917808219;17,0020757251163;75,6521739130435;21970
"01279";25,5319147720044;1,397;0;7,69230769230769;23;74,1935483870968;5,8557538818749;86,046511627907;NA
